id,text,label
319,"어떤 걸작도 나에게 무언갈 남겨주지 않는다면 소용없다고 생각한다. 크로넨버그의 중첩된 에너지에서 오는 혼란함이 이야기의 템포에 묻혀버린, 너무나 어려운 영화.",0
320,지금도 서울시 타임캡슐 안에 고이 모셔져 있는 영화. 후손들아. 기대해라!,0
321,감동적이고 재밌고 눈물겹다,1
322,어디선가 본듯한 시시한 반전,0
323,현재 평점 4.39 사실 이것도 좀 높은거 같다...,0
324,반전도 없고 재미도 없구.,0
325,1편2편 여자들은 꼭 떠나군요,1
326,헐..... 말이 안나온다...,0
327,이 영화 보자 그랬던 친구가 밥 사줬다. 진짜 심했지 아마 ㅋㅋ,0
328,너무 너무 짜증나는 영화.,0
329,회가 거듭할수록 가관인프로!쯧쯧쯧이덕화는 또뭥미? 회의들좀 하시고 고민들좀해서 만드시죠!,0
330,내 인생 최고의 영화! 애절하고 슬프고 박진감 넘칩니다,1
331,언제봐도 즐거워서 좋다.,1
332,메인사진에 남자애 얼굴이 이 영화가 얼마나 지루한지를 말해주고 있다..,1
333,잔잔히 스며드는 영화.,1
334,재미도 있었지만 무척이나 감동스러운 영화,1
335,"캐스팅,장면,스토리 그리고 교훈까지 진짜 최고. 완전 재밌다 ㅋㅋ웃기고 ㅋㅋ",1
336,정말. 재밌습니다 보장함,1
337,매일 비둘기에게 맛있는 라면을 주는 모습이 애틋합니다.,1
338,진짜 어느회산지는 몰라도 죽어도 안들아간다 여기는 전형적인 한국회사 눈치와 눈치로 끝나는일 회사인데 무슨 일이 잘 돌아것냐 인재개발은 무슨 ㅋㅋ 회사의 덕목은 눈치입니다 진짜 바껴야한다 한국 회사 윗대가리들,0
339,얄리얄리 얄라셩 얄라리 얄라,0
340,졌같은영화 OO들이 OO을한다....,0
341,이정도 수준의 어린이 드라마는 다신 나와서는 안된다,0
342,"연출을 밥말아드심! 초반부 뜬금없는 키스로 사건이 촉발되더니,난데없는 운석도 그렇고, 계속 멈춰서서 천장바라보던 여자애는 후반부에 움직이더니 별사건없이 없어지고,주인공 친구여자애는 자기 도플갱어하고 뜬금없는 키스를 하고..그야말로 개판!",0
343,최악이다 감독 왜이래,0
344,완전 잼나요~ 이성재님 쵝오 ㅠㅠ 모범생 톤으로 고백할때 넘넘 멋져요. 연기 진짜 잘하시는 듯요!! 서인국은 완존 귀요미구요 ㅎㅎ,1
345,"New Years Eve.나 valentine's day를 생각하며서 봤는데. 으미 드릅게 재미없네;; Bradley Cooper 하나 보려고 열심히 봤는데, 그도 초반에만 나오고 후반엔...ㅠㅠ",0
346,멋져요^-^,1
347,그의 용기에 찬사를 보낸다. 멋지다,1
348,뭔지몰라도호기심자극하게생겨서 10점 걍 줘야될거같음 ㅋㅋ;;ㅋ,1
349,초등학생때 본거다....도저히 잊혀지지않는다.......,0
350,장담하는데이영화팔점이상준애들은 알바아니면초중딩이거나 수준이초중딩인사람들이다,0
351,왕가위 Hand는 정말 괜찮았다. 나머진 많이 실망스럽더군요,0
352,왜만들엇음이거?,0
353,주인공머싯고ㅋㅋ드럼라인끼리할때는진짜소름돋음...이런영화많이나왓으면좋겟음,1
354,스텝업으로 눈 높아진 우리한텐 유치찬란에 오글거림의 영화이다. 물론 스텝업 안 본사람도 못볼 영화기도해,0
355,"그녀의 용기에 박수룰,,,",1
356,진짜 개인적으로는 재밌게봤는데 왜케 반으이 안좋지ㅠㅠ,1
357,자기 언젠가 그럴 줄 알았어. 맘 가는 대로 살면 다 잘 될 거 같지?-제럴딘,0
358,엄청 흥미진진했어요~ 엄청 재밌어엇어요~,1
359,양심적으로 주는 점수,0
360,"기발한 상상력과 지상 최고의 발연기가 난무하는, 열정 넘치는 올해의 황당 괴작",0
361,....-_-;원작인만화책보고안보고를 떠나서 보면 진짜 미친다. 시실리2km는 양반이다.,0
362,골1처럼 골2도 개쩔음ㅋ 산티아고 뮤네즈 짱!!! 골3 볼꺼임ㅋ,1
363,첨부터 끝까지 볼만한게 없다,0
364,관객들에게 무엇을 전달하려 한건지 잘 모르겠네욥나무가 아버지라면 가족들은 힘들게 한건아닌지... 나무를 아버지라 생각한딸이 나무를 지키려한 내용으로 밖에 안 보여지는데... 결국은 쓰러져서 집까지 잃게 만든건..ㅡㅡ;;;,0
365,UFO라는 소재로 신선하게 만들긴 했는데 재미는 하나도 없음.,0
366,몽상이 허무한 망상으로... 쯧,0
367,그저그런영화,0
368,진짜 류승범나오는영화들은 류승범이 나온다는자체로만 흥행을해야함 ㅋ,1
369,연기부터 연출까지 뭐 하나 봐줄게 없다. 특히 연기는 초등학교 학예회 수준.,0
370,"만약,사랑하는 그녀일지라도,땟국물이 줄줄 흐른다면,별로 좋은 모습은 아니다.하물며 입냄새에,겨드랑이 암내에,옷에는 김치국물,머리에는 비듬 한가득이라면,그 상대가 (본인이 한평생 여신으로 숭배하는)소녀시대윤아일지라도,도망가고 싶은건 어찌보면 인지상정이다",0
371,재미더럽게없다..아무대나 분노의질주 제목 붙이지마라..,0
372,재밌게 보는 드라마 한개가 끝나니 너무 아쉽네요 ㅠ 정말 재미있었습니다. 시즌2 기대 할께요. 마지막에 강도영 웃는거 소름끼치게 오싹하네요 ㄷㄷㄷ,1
373,최악의영화 재미도없고 감동도없고 3류 신파영화,0
374,처음부터 끝까지 엄청 웃었네요~개그코드가완전내스타일이었고 엘프아찌가하는짓이 넘 귀여웠어요ㅋㅋㅋ강추!,1
375,그래도 민중속에 희망은 있다.,1
376,분노로 치를 떨다 못해 피가 거꾸로 솟는 기분을 제대로 느끼게 해주는 영화네요. 진심으로 밀양여중생사건의 가해자와 가해자를 옹호하는 주변인들이 안좋게되길 바래봤습니다. 해도해도 너무 하다는 생각밖에 들지 않습니다. 저것들이 어른은 맞나요?,1
377,몰입도도 쩔고 이준 연기 잘한다,1
378,벅찬 감동의 진한 여운을가진 영화입니다. 진정한 위로와 삶의 교훈을 느낄 수 있네요,1
379,이중성에서 비극이 극대화되는 최고의 엔딩.... 그래서 더욱 슬프게 여운이 남는 명작.,1
380,재밌네요. 평점이 낮은 건 왜일까요?,1
381,할말이없다그냥,0
382,아~~진짜 쓰레기영화 절라잼읍다,0
383,성장기 성과 정체성을 적나라하게 그림.,0
384,이거 엄청 재미있어요.한번 보세요.,1
385,봐도봐도 좋은 영화! 인연이라는게 존재할까 생각하게 한다,1
386,좀 지루하기도하고 부인이 왜 그렇게까지 남편을 싫어하는지 잘 이해가 안된다,0
387,추억의 드라마..너무 재밌었는데,1
388,말이안나오는영화15세라니ㅋㅋ웃기긴한데내용이거지영화제목과스토리는관련도없고,0
389,진짜 남자의영화다ㅋㅋㅋㅋ 보면서 남자의 브금과 남자 아놀드 형님의 생존은내 심장을 뛰게했다,1
390,개노잼. 이건 본쓰리즈가 아니다. 그냥 삼류b급 액션 그 이상도 이하도 아님.,0
391,와 이딴 쓰레기영화 만들 돈으로 사회에 기부해라...,0
392,너무재밌다 ㅎㅎㅎ 아 진짜 평화롭고 이렇게 사는게 더행복한거같아요..,1
393,원작을 안본사람들은 소재가 참신해서 재밌어한거 같은데 20회 분량을 이상하게 간추리고 활발한 성격의 자연친화 아앙이 무표정 까칠이로 만들어놔서 개노잼,0
394,정말 맘에 드는 프랑스 영화를 만났다. 철부지 엄마 그러나 정이 듬뿍 담긴 엄마~,1
395,초등학교 6학년때 가출해서 우연히 극장에 들러 이영화를 보았다.. 집나가면 개고생이라는 걸 확실히 가르쳐준 영화... 날 다시 집으로 돌아가게 만들어준 영화 ㅋㅋㅋㅋ,1
396,글쎄다..애매해..,0
397,난 진짜 시간가는줄 모르게 봤음,1
398,맨대 와일드를 본 후 이걸보면 그저 캠프로밖에 안보임 너무 연예인에비중을 크게둔 것같다.,0
399,말이 필요한가.. 설명을 불허하는 드라마,1
400,어휴 진짜 주인공이 민폐녀,0
401,"기술적으로,새로운 도전이 전혀 없었다.새 술은,새 부대에...라는,격언은,자유,평등,박애의나라에서는,전혀 통하지 않는가 보군~캐릭터도 다듬어지지 않았고,작화도 전혀 볼꺼 없음.완전 조악한 국산애니같은 느낌?각색도 별로고,뭐하나 마음에 드는 구석이 없음",0
402,태국판 개인교수인가?,0
403,제발 이런 쓰레기 저예산 영화 좀 만들지 말자.. 영화계 질 떨어진다..,0
404,초딩때 영화관에서 재밌게봤는데 지금은어떨지잘모르겠다ㅠㅠ,1
405,재미있게 보았어요~~~,1
406,그냥 토할거같고 아무생각안나는데 너무 재미없고 다보고나니까 그냥 왠지 모르게 기분이 더럽다 ㅜㅜㅋㅋ괜히본듯,0
407,정말 재밌었던 드라마,1
408,볼까말까... 어때요,1
409,"캐리,오멘,할로윈,등과 더불어 고전호러명작중하나!!!(배경음과 스토리도 좋다는..^^)",1
410,연기력도 좋고 다 좋았음 볼만함,1
411,이상한 살인동기...날려쓴 각본...예상돼는 다음장면...여름에 한국공포영화를 보는듯,0
412,살면서이렇게재미없는영화는처음봄,0
413,모두가 원하는 것은 행복이었는데 사람들의 지나친 욕망과 욕심.. 엇갈리는 이데올로기들이 갈등과처참함을 만드는 것 같다... 데미언은 참 곧다. 나라면 테디의 유혹에 넘어갔을건데....보는 내내 육이오가생각나 슬프고답답하다..,1
414,희망이라..,1
415,너무 유치핼~~ㅜㅜ,0
416,이영화다시보고싶은데어디사이트에도없네요..저 일라이져우드 여기서부터 끼를 ^^,1
417,2012년 버젼 바이오맨 인가보다,0
418,러시아워 시리즈 중 최고,1
419,공익 넘버원인가???,0
420,반담 영화 중에 꼽는 작품/ 네이버 평점의 신뢰도는 땅에 떨어졌다,1
421,와 연기력 연출 스토리 다 개판이네 ㅋㅋㅋ정우 연기가 많이 늘었다고 새삼 느끼게된 영화.평점이 너무 높다.,0
422,최악이다진짜 ;;;,0
423,난 왜 이 영화를 이제서야 봤지.. 좀 더 길었으면 좋겠다 싶을 정도로 끝나가는 게 아쉬웠다,1
424,난 이거 명작인지 모르겠다 전개가 억지스러움,0
425,진짜 지루한감도 없이 중간에 끊지도 않고 계속 본 영화,1
426,ㅋㅋㅋㅋ 박평식 이 영화 평점을 다크나이트 라이즈와 똑같은 점수로 주네,0
427,최악.최악절대보지마요,0
428,왜 tv제목은 라이온하트일까....,1
429,"허세 부리느라 애 좀 썼다. 프랑스까지 동원하고,",0
430,잔잔한 감동이 있는 영화,1
431,tv 전기세가 심하게 아까웠다!!!,0
432,라디오 생방송의 재미 100% ㅋㅋ,1
433,암울한 분위기를 잘 살린 명작 시리즈물 평점 8.5 점 정도가 적당할 듯 하여 10점 투척!!,1
434,민망한 선의로 가득차 있다.,0
435,어거지 사운드 귀 아프다,0
436,애국마캐팅으로 잡은기회를 놓지고싶지않겠지 꿈에서깨라 미친감독아 당신역량은 바닥수준이다 전작을봐도답나온다 앞으로도 노기대,0
437,아 미치겟어요~이런 달달한 로코뭔가 연애세포가 살아나게하는//완전 강추,1
438,원주율ㅋㅋ,0
439,동화와 현실의 무리한 '합체'에서 발생하는 이물감,0
440,정말 웰메이드 드라마란 이런거죠. 최민수님 모래시계 이후로 제대로 된 연기하시는 듯. . 최고예요.^^,1
441,이런 명작을 영화관에서 보게해준 이 시대에 감사한다ㅠㅠ...,1
442,"챙겨보진 않지만, 어쩌다봐도 넘 웃긴 드라마.",1
443,베리베리굿굿굿아주아주 멋지고 재미있다,1
444,zzzzzzzz 모두 1점에 동참하라,0
445,공군제대한예비역임댜~훈련소에서본기록영화가더재미있었음,0
446,마지막에 살짝 눈물났음 ㅠㅠ,1
447,괜히봣다 OO,0
448,스크린 밖 절벽으로 가는 그녀.,1
449,어그..광주는,0
450,평점 조작된건가..이거 말이 안되는데 연기들 왜이렇게 못해,0
451,별것도 아닌것을 거창하게 폼잡은 영화,0
452,"엄마 캐릭터는 매우 오버하고 정신 사납게 나오고, 딸 캐릭터는 무개념 어장 관리에 뇌가 텅텅 빈 것처럼 나온다. 특이한 캐릭터에 비해선 나머지는 무척 지루하고 진부하다.",0
453,"새로운 연출의 시도는 좋았으나 일단 영화의 호흡이 길고, 이기적인 주인공 덕분에 전혀 공감도 안되고 남편이 불쌍했다. 두 사람이 어떻게 사랑에 빠졌는지 설명도 부족하고 전개가 갑작스럽다. 또 주인공 외 이야기들이 조각처럼 따로 흘러가는 것 같았다",0
454,내가 고등학교1학년때 처음으로 영화관에서 잠을자게 해준영화 정말 재미없다..,0
455,꼭 보면... 알수있다,1
456,OST만 기억에 남는 영화 중 하나. 가벼운 팝콘 무비,0
457,소盧다 운지 소노답 운지,0
458,내용은 2% 부족한 감이 있지만 그래픽 하나는 최고다,1
459,그냥 드라마 8회까지 햇던가 짜집기해서만든거잖아.. 돈내고보는개 아깝다 ;;,0
460,"두말필요없는 최고의 느와르, 예전보다 나아진 홍콩영화",1
461,이건아니다.!! 실망했다!!,0
462,개그도 안웃겨... 그래도 돈은 벌고 싶어...,0
463,"아~~요즘 mbc주말드라마땜에 주말만기다리게되네요~~금뚝도짱이고, 스캔들도 진짜 짱짱맨입니다. 시청률이 왜 이정도밖에 안되는지 의문만 들어요~~암튼 진짜 재밋어요!짱!짱!",1
464,영화볼줄모르네. 그냥 시간때우는 재미로봤냐? 쓰레기원조영화다,0
465,잼나요...1회부터 다 봤어요... 6회까지...ㅎㅎ,1
466,1점준거왜지웠냐완젼어이없네...짜증난다.네이버돈먹었냐재미없다고!!,0
467,훈훈하구나..,1
468,신이여... 어찌 이리 잔인하십니까....,1
469,ㅎㅎ첫시작은상큼허겧ㅎㅎㅎㅎㅎㅎㅎㅎ,1
470,그들의 절망과 희망.. 모두를 악기를 통해..,1
471,욕하면서 사람들이보니까 무슨 드라마를 이따위로!!작가분 사상이 의심된다!....다신안봐!!!짜증나!!여주가 완전 쓰레기....한지훈 버리고 간다는게 말이돼??윤재랑 억지루 엮구 토나와....,0
472,너무 많은것을 전하려 해서 잡탕의 맛이 나긴 하지만 충분히 감명을 받을수 있다.,1
473,평점 더 내려야 합니다. 낚이지 마시고...ㅡ.ㅡ;;,0
474,훈훈한가족드라마!!보는내내즐거워요~미소한가득♥,1
